Rank,Weighting,Name,Back,BackRarity,Eyes,EyesRarity,Face,FaceRarity,Head,HeadRarity,Race,RaceRarity,Armor,ArmorRarity,Mouth,MouthRarity,Racial,RacialRarity,Familiar,FamiliarRarity,SkinTone,SkinToneRarity,Background,BackgroundRarity,TraitCount,TraitCountRarity,Asset
0,88.1988998,Tavern Squad Adventurer #07932,Pickaxe,12.5786164,Normal,2.7624309,None,1.1021713,Mohawk,8.7642419,Dwarf,4.0666938,Barbarian,14.9476831,Sad,9.569378,Fully Braided,22.9885057,None,1.0215548,A,2.894356,Gray,5.8377116,9,1.6655563,2d01b3496fd22b1a61e6227c27250225b1186e5ebae7360b1fc5392c54617665726e53717561643037393332
0,88.1981976,Tavern Squad Adventurer #01835,Pickaxe,12.5786164,Normal,2.7624309,None,1.1021713,Short Hair,8.2304527,Dwarf,4.0666938,Barbarian,14.9476831,Sad,9.569378,Fully Braided,22.9885057,None,1.0215548,B,3.0693677,Green,6.1957869,9,1.6655563,2d01b3496fd22b1a61e6227c27250225b1186e5ebae7360b1fc5392c54617665726e53717561643031383335
0,88.1969421,Tavern Squad Adventurer #00776,Pickaxe,12.5786164,Sad,7.6863951,None,1.1021713,None,7.6745971,Human,2.8352708,Plant,23.3100233,Normal,3.4940601,Goatee,16.0771704,None,1.0215548,B,3.0693677,Gray,5.8377116,8,3.5100035,2d01b3496fd22b1a61e6227c27250225b1186e5ebae7360b1fc5392c54617665726e53717561643030373736
0,88.19191530000002,Tavern Squad Adventurer #03402,Warpick,14.4092219,Sad,7.6863951,None,1.1021713,Ponytail,9.7847358,Human,2.8352708,Knight,13.7741047,Angry,7.6687117,Imperial,17.4825175,None,1.0215548,B,3.0693677,Yellow,7.6923077,9,1.6655563,2d01b3496fd22b1a61e6227c27250225b1186e5ebae7360b1fc5392c54617665726e53717561643033343032
0,88.1892198,Tavern Squad Adventurer #09139,Axe,12.3304562,Sad,7.6863951,None,1.1021713,None,7.6745971,Elf,4.3572985,Wooden,18.3150183,Normal,3.4940601,Long,18.6915888,None,1.0215548,C,3.0422878,Purple,6.9637883,8,3.5100035,2d01b3496fd22b1a61e6227c27250225b1186e5ebae7360b1fc5392c54617665726e53717561643039313339
0,88.1830515,Tavern Squad Adventurer #09324,Lute,12.5313283,Normal,2.7624309,None,1.1021713,Flame,16.6112957,Elf,4.3572985,Barbarian,14.9476831,Normal,3.4940601,Long,18.6915888,None,1.0215548,A,2.894356,Orange,8.1037277,9,1.6655563,2d01b3496fd22b1a61e6227c27250225b1186e5ebae7360b1fc5392c54617665726e53717561643039333234
0,88.18285490000002,Tavern Squad Adventurer #08018,Pickaxe,12.5786164,Normal,2.7624309,None,1.1021713,Long Hair,8.1632653,Human,2.8352708,Plant,23.3100233,Angry,7.6687117,Goatee,16.0771704,None,1.0215548,A,2.894356,Orange,8.1037277,9,1.6655563,2d01b3496fd22b1a61e6227c27250225b1186e5ebae7360b1fc5392c54617665726e53717561643038303138
0,88.1828524,Tavern Squad Adventurer #04051,None,4.9925112,Scared,9.3632959,None,1.1021713,Flame,16.6112957,Human,2.8352708,Villager,11.4547537,Crazy,13.1926121,Full Beard,12.9533679,None,1.0215548,C,3.0422878,Orange,8.1037277,8,3.5100035,2d01b3496fd22b1a61e6227c27250225b1186e5ebae7360b1fc5392c54617665726e53717561643034303531
0,88.18021809999999,Tavern Squad Adventurer #01947,None,4.9925112,Scared,9.3632959,None,1.1021713,Ponytail,9.7847358,Elf,4.3572985,Villager,11.4547537,Sad,9.569378,Wounded,22.0264317,None,1.0215548,A,2.894356,Orange,8.1037277,8,3.5100035,2d01b3496fd22b1a61e6227c27250225b1186e5ebae7360b1fc5392c54617665726e53717561643031393437
0,88.1769256,Tavern Squad Adventurer #05837,None,4.9925112,Normal,2.7624309,None,1.1021713,Mohawk,8.7642419,Dwarf,4.0666938,Barbarian,14.9476831,Scared,11.0497238,Stout,24.8138958,None,1.0215548,C,3.0422878,Orange,8.1037277,8,3.5100035,2d01b3496fd22b1a61e6227c27250225b1186e5ebae7360b1fc5392c54617665726e53717561643035383337
0,88.17282060000001,Tavern Squad Adventurer #07260,Pickaxe,12.5786164,Normal,2.7624309,None,1.1021713,Long Hair,8.1632653,Dwarf,4.0666938,Bone,14.47178,Angry,7.6687117,Stout,24.8138958,None,1.0215548,A,2.894356,Purple,6.9637883,9,1.6655563,2d01b3496fd22b1a61e6227c27250225b1186e5ebae7360b1fc5392c54617665726e53717561643037323630
0,88.1671254,Tavern Squad Adventurer #07764,Bow,17.6678445,Sad,7.6863951,None,1.1021713,Ponytail,9.7847358,Human,2.8352708,Explorer,11.3895216,Angry,7.6687117,Imperial,17.4825175,None,1.0215548,B,3.0693677,Blue,6.7934783,9,1.6655563,2d01b3496fd22b1a61e6227c27250225b1186e5ebae7360b1fc5392c54617665726e53717561643037373634
0,88.16300720000001,Tavern Squad Adventurer #05102,Bow,17.6678445,Angry,5.7971014,None,1.1021713,Bandana,8.841733,Dwarf,4.0666938,Royal Guard,16.3666121,Normal,3.4940601,Waves,18.2815356,None,1.0215548,A,2.894356,Purple,6.9637883,9,1.6655563,2d01b3496fd22b1a61e6227c27250225b1186e5ebae7360b1fc5392c54617665726e53717561643035313032
0,88.16081090000002,Tavern Squad Adventurer #04563,None,4.9925112,Scared,9.3632959,None,1.1021713,None,7.6745971,Human,2.8352708,Explorer,11.3895216,Normal,3.4940601,Full Beard,12.9533679,None,1.0215548,C,3.0422878,Green,6.1957869,7,24.0963855,2d01b3496fd22b1a61e6227c27250225b1186e5ebae7360b1fc5392c54617665726e53717561643034353633
0,88.1576361,Tavern Squad Adventurer #06917,None,4.9925112,Drowsy,6.8917988,None,1.1021713,Apple,10.7526882,Dwarf,4.0666938,Plant,23.3100233,Normal,3.4940601,Waves,18.2815356,None,1.0215548,C,3.0422878,Yellow,7.6923077,8,3.5100035,2d01b3496fd22b1a61e6227c27250225b1186e5ebae7360b1fc5392c54617665726e53717561643036393137
0,88.1551809,Tavern Squad Adventurer #01972,Bow,17.6678445,Drowsy,6.8917988,None,1.1021713,Bandana,8.841733,Human,2.8352708,Explorer,11.3895216,Sad,9.569378,Imperial,17.4825175,None,1.0215548,A,2.894356,Blue,6.7934783,9,1.6655563,2d01b3496fd22b1a61e6227c27250225b1186e5ebae7360b1fc5392c54617665726e53717561643031393732
0,88.1489565,Tavern Squad Adventurer #07218,Warpick,14.4092219,Drowsy,6.8917988,None,1.1021713,Apple,10.7526882,Human,2.8352708,Knight,13.7741047,Crazy,13.1926121,Ducktail,13.6239782,None,1.0215548,C,3.0422878,Gray,5.8377116,9,1.6655563,2d01b3496fd22b1a61e6227c27250225b1186e5ebae7360b1fc5392c54617665726e53717561643037323138
0,88.1427347,Tavern Squad Adventurer #07324,Shield,12.9032258,Normal,2.7624309,None,1.1021713,Long Hair,8.1632653,Dwarf,4.0666938,Chain Mail,11.1731844,Crazy,13.1926121,Handlebars,21.5053763,None,1.0215548,A,2.894356,Yellow,7.6923077,9,1.6655563,2d01b3496fd22b1a61e6227c27250225b1186e5ebae7360b1fc5392c54617665726e53717561643037333234
0,88.1414656,Tavern Squad Adventurer #00393,Tribal Spear,19.3050193,Normal,2.7624309,None,1.1021713,None,7.6745971,Dwarf,4.0666938,Villager,11.4547537,Normal,3.4940601,Fully Braided,22.9885057,None,1.0215548,B,3.0693677,Yellow,7.6923077,8,3.5100035,2d01b3496fd22b1a61e6227c27250225b1186e5ebae7360b1fc5392c54617665726e53717561643030333933
0,88.13972120000001,Tavern Squad Adventurer #02745,None,4.9925112,Normal,2.7624309,None,1.1021713,Long Hair,8.1632653,Human,2.8352708,Wooden,18.3150183,Normal,3.4940601,None,12.0918984,None,1.0215548,B,3.0693677,Green,6.1957869,7,24.0963855,2d01b3496fd22b1a61e6227c27250225b1186e5ebae7360b1fc5392c54617665726e53717561643032373435
0,88.13416670000001,Tavern Squad Adventurer #04173,None,4.9925112,Sad,7.6863951,None,1.1021713,Long Hair,8.1632653,Elf,4.3572985,Wizard,13.6239782,Sad,9.569378,Curved,24.2718447,None,1.0215548,C,3.0422878,Blue,6.7934783,8,3.5100035,2d01b3496fd22b1a61e6227c27250225b1186e5ebae7360b1fc5392c54617665726e53717561643034313733
0,88.1339499,Tavern Squad Adventurer #01750,Warpick,14.4092219,Crazy,15.5279503,None,1.1021713,Short Hair,8.2304527,Dwarf,4.0666938,Villager,11.4547537,Normal,3.4940601,Waves,18.2815356,None,1.0215548,C,3.0422878,Gray,5.8377116,9,1.6655563,2d01b3496fd22b1a61e6227c27250225b1186e5ebae7360b1fc5392c54617665726e53717561643031373530
0,88.13013420000001,Tavern Squad Adventurer #04448,Sword,11.9617225,Drowsy,6.8917988,None,1.1021713,Long Hair,8.1632653,Human,2.8352708,Druid,24.3309002,Normal,3.4940601,Goatee,16.0771704,None,1.0215548,A,2.894356,Yellow,7.6923077,9,1.6655563,2d01b3496fd22b1a61e6227c27250225b1186e5ebae7360b1fc5392c54617665726e53717561643034343438
0,88.1277733,Tavern Squad Adventurer #00941,Fire Maul,20.746888,Normal,2.7624309,None,1.1021713,Ponytail,9.7847358,Human,2.8352708,Explorer,11.3895216,Sad,9.569378,Goatee,16.0771704,None,1.0215548,B,3.0693677,Orange,8.1037277,9,1.6655563,2d01b3496fd22b1a61e6227c27250225b1186e5ebae7360b1fc5392c54617665726e53717561643030393431
0,88.12211840000002,Tavern Squad Adventurer #07159,Warpick,14.4092219,Sad,7.6863951,None,1.1021713,Bandana,8.841733,Dwarf,4.0666938,Rogue,12.8205128,Drowsy,9.3196645,Waves,18.2815356,None,1.0215548,B,3.0693677,Gray,5.8377116,9,1.6655563,2d01b3496fd22b1a61e6227c27250225b1186e5ebae7360b1fc5392c54617665726e53717561643037313539
0,88.12185380000001,Tavern Squad Adventurer #05996,Fire Maul,20.746888,Normal,2.7624309,None,1.1021713,Short Hair,8.2304527,Human,2.8352708,Explorer,11.3895216,Scared,11.0497238,Imperial,17.4825175,None,1.0215548,C,3.0422878,Blue,6.7934783,9,1.6655563,2d01b3496fd22b1a61e6227c27250225b1186e5ebae7360b1fc5392c54617665726e53717561643035393936
0,88.11744730000002,Tavern Squad Adventurer #04128,Sword,11.9617225,Normal,2.7624309,None,1.1021713,None,7.6745971,Human,2.8352708,Explorer,11.3895216,Normal,3.4940601,None,12.0918984,None,1.0215548,A,2.894356,Blue,6.7934783,7,24.0963855,2d01b3496fd22b1a61e6227c27250225b1186e5ebae7360b1fc5392c54617665726e53717561643034313238
0,88.115127,Tavern Squad Adventurer #06670,Warpick,14.4092219,Angry,5.7971014,None,1.1021713,None,7.6745971,Dwarf,4.0666938,Barbarian,14.9476831,Normal,3.4940601,Handlebars,21.5053763,None,1.0215548,A,2.894356,Yellow,7.6923077,8,3.5100035,2d01b3496fd22b1a61e6227c27250225b1186e5ebae7360b1fc5392c54617665726e53717561643036363730
0,88.0951245,Tavern Squad Adventurer #09271,Spear,12.2399021,Angry,5.7971014,None,1.1021713,Short Hair,8.2304527,Dwarf,4.0666938,Barbarian,14.9476831,Sad,9.569378,Waves,18.2815356,None,1.0215548,B,3.0693677,Orange,8.1037277,9,1.6655563,2d01b3496fd22b1a61e6227c27250225b1186e5ebae7360b1fc5392c54617665726e53717561643039323731
0,88.08575510000001,Tavern Squad Adventurer #08350,Bow,17.6678445,Sad,7.6863951,None,1.1021713,Short Hair,8.2304527,Elf,4.3572985,Bone,14.47178,Normal,3.4940601,Earring,18.5528757,None,1.0215548,C,3.0422878,Blue,6.7934783,9,1.6655563,2d01b3496fd22b1a61e6227c27250225b1186e5ebae7360b1fc5392c54617665726e53717561643038333530
0,88.0840201,Tavern Squad Adventurer #01024,Lute,12.5313283,Angry,5.7971014,None,1.1021713,Apple,10.7526882,Dwarf,4.0666938,Traveller,12.0772947,Normal,3.4940601,Stout,24.8138958,None,1.0215548,B,3.0693677,Yellow,7.6923077,9,1.6655563,2d01b3496fd22b1a61e6227c27250225b1186e5ebae7360b1fc5392c54617665726e53717561643031303234
0,88.07225150000001,Tavern Squad Adventurer #01611,Spear,12.2399021,Drowsy,6.8917988,None,1.1021713,Mohawk,8.7642419,Human,2.8352708,Plant,23.3100233,Normal,3.4940601,Imperial,17.4825175,None,1.0215548,B,3.0693677,Green,6.1957869,9,1.6655563,2d01b3496fd22b1a61e6227c27250225b1186e5ebae7360b1fc5392c54617665726e53717561643031363131
0,88.07045830000001,Tavern Squad Adventurer #05127,Tribal Spear,19.3050193,Angry,5.7971014,None,1.1021713,Short Hair,8.2304527,Human,2.8352708,Traveller,12.0772947,Crazy,13.1926121,None,12.0918984,None,1.0215548,B,3.0693677,Gray,5.8377116,8,3.5100035,2d01b3496fd22b1a61e6227c27250225b1186e5ebae7360b1fc5392c54617665726e53717561643035313237
0,88.068409,Tavern Squad Adventurer #05817,Tribal Spear,19.3050193,Normal,2.7624309,None,1.1021713,Mohawk,8.7642419,Dwarf,4.0666938,Rogue,12.8205128,Scared,11.0497238,Braided Mustache,16.4203612,None,1.0215548,A,2.894356,Green,6.1957869,9,1.6655563,2d01b3496fd22b1a61e6227c27250225b1186e5ebae7360b1fc5392c54617665726e53717561643035383137
0,88.06815460000001,Tavern Squad Adventurer #05417,Axe,12.3304562,Scared,9.3632959,None,1.1021713,Long Hair,8.1632653,Human,2.8352708,Wizard,13.6239782,Crazy,13.1926121,Ducktail,13.6239782,None,1.0215548,C,3.0422878,Orange,8.1037277,9,1.6655563,2d01b3496fd22b1a61e6227c27250225b1186e5ebae7360b1fc5392c54617665726e53717561643035343137
0,88.06587760000001,Tavern Squad Adventurer #06166,Lute,12.5313283,Angry,5.7971014,None,1.1021713,None,7.6745971,Dwarf,4.0666938,Royal Guard,16.3666121,Sad,9.569378,Braided Mustache,16.4203612,None,1.0215548,C,3.0422878,Purple,6.9637883,8,3.5100035,2d01b3496fd22b1a61e6227c27250225b1186e5ebae7360b1fc5392c54617665726e53717561643036313636
0,88.06582960000001,Tavern Squad Adventurer #08201,None,4.9925112,Angry,5.7971014,None,1.1021713,Wizard,12.300123,Human,2.8352708,Villager,11.4547537,Normal,3.4940601,None,12.0918984,None,1.0215548,C,3.0422878,Gray,5.8377116,7,24.0963855,2d01b3496fd22b1a61e6227c27250225b1186e5ebae7360b1fc5392c54617665726e53717561643038323031
0,88.06558450000001,Tavern Squad Adventurer #09748,Pickaxe,12.5786164,Crazy,15.5279503,None,1.1021713,Short Hair,8.2304527,Human,2.8352708,Rogue,12.8205128,Sad,9.569378,Ducktail,13.6239782,None,1.0215548,A,2.894356,Green,6.1957869,9,1.6655563,2d01b3496fd22b1a61e6227c27250225b1186e5ebae7360b1fc5392c54617665726e53717561643039373438
0,88.05821350000001,Tavern Squad Adventurer #08195,Lute,12.5313283,Normal,2.7624309,None,1.1021713,Wizard,12.300123,Elf,4.3572985,Explorer,11.3895216,Normal,3.4940601,Spiky,28.1690141,None,1.0215548,B,3.0693677,Green,6.1957869,9,1.6655563,2d01b3496fd22b1a61e6227c27250225b1186e5ebae7360b1fc5392c54617665726e53717561643038313935
0,88.05769300000001,Tavern Squad Adventurer #06552,Bow,17.6678445,Scared,9.3632959,None,1.1021713,Long Hair,8.1632653,Elf,4.3572985,Wizard,13.6239782,Normal,3.4940601,Long,18.6915888,None,1.0215548,B,3.0693677,Gray,5.8377116,9,1.6655563,2d01b3496fd22b1a61e6227c27250225b1186e5ebae7360b1fc5392c54617665726e53717561643036353532
0,88.05752980000001,Tavern Squad Adventurer #02788,Pickaxe,12.5786164,Drowsy,6.8917988,None,1.1021713,Long Hair,8.1632653,Dwarf,4.0666938,Rogue,12.8205128,Angry,7.6687117,Fully Braided,22.9885057,None,1.0215548,A,2.894356,Green,6.1957869,9,1.6655563,2d01b3496fd22b1a61e6227c27250225b1186e5ebae7360b1fc5392c54617665726e53717561643032373838
0,88.047245,Tavern Squad Adventurer #09072,Axe,12.3304562,Angry,5.7971014,None,1.1021713,Bandana,8.841733,Elf,4.3572985,Knight,13.7741047,Drowsy,9.3196645,Long,18.6915888,None,1.0215548,C,3.0422878,Orange,8.1037277,9,1.6655563,2d01b3496fd22b1a61e6227c27250225b1186e5ebae7360b1fc5392c54617665726e53717561643039303732
0,88.0389954,Tavern Squad Adventurer #03938,Sword,11.9617225,Angry,5.7971014,None,1.1021713,Long Hair,8.1632653,Elf,4.3572985,Barbarian,14.9476831,Sad,9.569378,Long,18.6915888,None,1.0215548,B,3.0693677,Yellow,7.6923077,9,1.6655563,2d01b3496fd22b1a61e6227c27250225b1186e5ebae7360b1fc5392c54617665726e53717561643033393338
0,88.0387181,Tavern Squad Adventurer #07596,Warpick,14.4092219,Crazy,15.5279503,None,1.1021713,Short Hair,8.2304527,Human,2.8352708,Chain Mail,11.1731844,Sad,9.569378,Ducktail,13.6239782,None,1.0215548,C,3.0422878,Gray,5.8377116,9,1.6655563,2d01b3496fd22b1a61e6227c27250225b1186e5ebae7360b1fc5392c54617665726e53717561643037353936
0,88.0330177,Tavern Squad Adventurer #06737,None,4.9925112,Sad,7.6863951,None,1.1021713,Mohawk,8.7642419,Dwarf,4.0666938,Knight,13.7741047,Sad,9.569378,Stout,24.8138958,None,1.0215548,A,2.894356,Gray,5.8377116,8,3.5100035,2d01b3496fd22b1a61e6227c27250225b1186e5ebae7360b1fc5392c54617665726e53717561643036373337
0,88.031535,Tavern Squad Adventurer #04935,Warpick,14.4092219,Normal,2.7624309,None,1.1021713,Short Hair,8.2304527,Dwarf,4.0666938,Plant,23.3100233,Normal,3.4940601,Waves,18.2815356,None,1.0215548,A,2.894356,Blue,6.7934783,9,1.6655563,2d01b3496fd22b1a61e6227c27250225b1186e5ebae7360b1fc5392c54617665726e53717561643034393335
0,88.0271671,Tavern Squad Adventurer #08075,Axe,12.3304562,Normal,2.7624309,None,1.1021713,None,7.6745971,Dwarf,4.0666938,Wooden,18.3150183,Normal,3.4940601,Fully Braided,22.9885057,None,1.0215548,B,3.0693677,Yellow,7.6923077,8,3.5100035,2d01b3496fd22b1a61e6227c27250225b1186e5ebae7360b1fc5392c54617665726e53717561643038303735
0,88.0271213,Tavern Squad Adventurer #05028,Sword,11.9617225,Normal,2.7624309,None,1.1021713,Short Hair,8.2304527,Dwarf,4.0666938,Plant,23.3100233,Normal,3.4940601,Handlebars,21.5053763,None,1.0215548,B,3.0693677,Gray,5.8377116,9,1.6655563,2d01b3496fd22b1a61e6227c27250225b1186e5ebae7360b1fc5392c54617665726e53717561643035303238
0,88.00951450000001,Tavern Squad Adventurer #06519,None,4.9925112,Scared,9.3632959,None,1.1021713,Mohawk,8.7642419,Human,2.8352708,Ice,21.2314225,Sad,9.569378,Full Beard,12.9533679,None,1.0215548,B,3.0693677,Red,9.596929,8,3.5100035,2d01b3496fd22b1a61e6227c27250225b1186e5ebae7360b1fc5392c54617665726e53717561643036353139
0,88.00727940000002,Tavern Squad Adventurer #09006,None,4.9925112,Normal,2.7624309,Eyepatch,19.9600798,Short Hair,8.2304527,Human,2.8352708,Villager,11.4547537,Drowsy,9.3196645,Goatee,16.0771704,None,1.0215548,A,2.894356,Blue,6.7934783,9,1.6655563,2d01b3496fd22b1a61e6227c27250225b1186e5ebae7360b1fc5392c54617665726e53717561643039303036
0,88.0071005,Tavern Squad Adventurer #03869,Spear,12.2399021,Normal,2.7624309,None,1.1021713,Flame,16.6112957,Human,2.8352708,Wizard,13.6239782,Sad,9.569378,None,12.0918984,None,1.0215548,C,3.0422878,Red,9.596929,8,3.5100035,2d01b3496fd22b1a61e6227c27250225b1186e5ebae7360b1fc5392c54617665726e53717561643033383639
0,87.99889210000002,Tavern Squad Adventurer #04828,None,4.9925112,Crazy,15.5279503,None,1.1021713,Wizard,12.300123,Human,2.8352708,Bone,14.47178,Normal,3.4940601,Goatee,16.0771704,None,1.0215548,B,3.0693677,Red,9.596929,8,3.5100035,2d01b3496fd22b1a61e6227c27250225b1186e5ebae7360b1fc5392c54617665726e53717561643034383238
0,87.99821750000001,Tavern Squad Adventurer #09289,Bow,17.6678445,Sad,7.6863951,None,1.1021713,None,7.6745971,Dwarf,4.0666938,Explorer,11.3895216,Normal,3.4940601,Handlebars,21.5053763,None,1.0215548,C,3.0422878,Gray,5.8377116,8,3.5100035,2d01b3496fd22b1a61e6227c27250225b1186e5ebae7360b1fc5392c54617665726e53717561643039323839
0,87.99345140000001,Tavern Squad Adventurer #04756,Warpick,14.4092219,Normal,2.7624309,None,1.1021713,Ponytail,9.7847358,Dwarf,4.0666938,Wizard,13.6239782,Drowsy,9.3196645,Handlebars,21.5053763,None,1.0215548,A,2.894356,Gray,5.8377116,9,1.6655563,2d01b3496fd22b1a61e6227c27250225b1186e5ebae7360b1fc5392c54617665726e53717561643034373536
0,87.99294979999999,Tavern Squad Adventurer #04984,Sword,11.9617225,Drowsy,6.8917988,None,1.1021713,Apple,10.7526882,Human,2.8352708,Ice,21.2314225,Angry,7.6687117,Ducktail,13.6239782,None,1.0215548,C,3.0422878,Green,6.1957869,9,1.6655563,2d01b3496fd22b1a61e6227c27250225b1186e5ebae7360b1fc5392c54617665726e53717561643034393834
0,87.991769,Tavern Squad Adventurer #06695,Axe,12.3304562,Normal,2.7624309,None,1.1021713,Wizard,12.300123,Elf,4.3572985,Bone,14.47178,Sad,9.569378,Earring,18.5528757,None,1.0215548,A,2.894356,Purple,6.9637883,9,1.6655563,2d01b3496fd22b1a61e6227c27250225b1186e5ebae7360b1fc5392c54617665726e53717561643036363935
0,87.9910568,Tavern Squad Adventurer #04035,Pickaxe,12.5786164,Sad,7.6863951,None,1.1021713,Apple,10.7526882,Human,2.8352708,Wooden,18.3150183,Drowsy,9.3196645,Ducktail,13.6239782,None,1.0215548,A,2.894356,Green,6.1957869,9,1.6655563,2d01b3496fd22b1a61e6227c27250225b1186e5ebae7360b1fc5392c54617665726e53717561643034303335
0,87.987987,Tavern Squad Adventurer #03084,Tribal Spear,19.3050193,Normal,2.7624309,None,1.1021713,Long Hair,8.1632653,Elf,4.3572985,Traveller,12.0772947,Angry,7.6687117,Long,18.6915888,None,1.0215548,B,3.0693677,Orange,8.1037277,9,1.6655563,2d01b3496fd22b1a61e6227c27250225b1186e5ebae7360b1fc5392c54617665726e53717561643033303834
0,87.9876825,Tavern Squad Adventurer #09854,None,4.9925112,Sad,7.6863951,None,1.1021713,Long Hair,8.1632653,Elf,4.3572985,Traveller,12.0772947,Crazy,13.1926121,Wounded,22.0264317,None,1.0215548,A,2.894356,Purple,6.9637883,8,3.5100035,2d01b3496fd22b1a61e6227c27250225b1186e5ebae7360b1fc5392c54617665726e53717561643039383534
0,87.9870568,Tavern Squad Adventurer #00651,None,4.9925112,Angry,5.7971014,None,1.1021713,Short Hair,8.2304527,Dwarf,4.0666938,Traveller,12.0772947,Crazy,13.1926121,Handlebars,21.5053763,None,1.0215548,A,2.894356,Red,9.596929,8,3.5100035,2d01b3496fd22b1a61e6227c27250225b1186e5ebae7360b1fc5392c54617665726e53717561643030363531
0,87.98649700000001,Tavern Squad Adventurer #05654,Lute,12.5313283,Normal,2.7624309,None,1.1021713,Wizard,12.300123,Elf,4.3572985,Villager,11.4547537,Crazy,13.1926121,Long,18.6915888,None,1.0215548,B,3.0693677,Gray,5.8377116,9,1.6655563,2d01b3496fd22b1a61e6227c27250225b1186e5ebae7360b1fc5392c54617665726e53717561643035363534
0,87.9834264,Tavern Squad Adventurer #09025,Sword,11.9617225,Normal,2.7624309,None,1.1021713,Bandana,8.841733,Dwarf,4.0666938,Rogue,12.8205128,Sad,9.569378,Handlebars,21.5053763,None,1.0215548,B,3.0693677,Red,9.596929,9,1.6655563,2d01b3496fd22b1a61e6227c27250225b1186e5ebae7360b1fc5392c54617665726e53717561643039303235
0,87.9800494,Tavern Squad Adventurer #03845,Spear,12.2399021,Normal,2.7624309,None,1.1021713,Ponytail,9.7847358,Human,2.8352708,Druid,24.3309002,Normal,3.4940601,Goatee,16.0771704,None,1.0215548,B,3.0693677,Red,9.596929,9,1.6655563,2d01b3496fd22b1a61e6227c27250225b1186e5ebae7360b1fc5392c54617665726e53717561643033383435
0,87.9778969,Tavern Squad Adventurer #02108,Bow,17.6678445,Scared,9.3632959,None,1.1021713,Bandana,8.841733,Dwarf,4.0666938,Bone,14.47178,Normal,3.4940601,Braided Mustache,16.4203612,None,1.0215548,B,3.0693677,Blue,6.7934783,9,1.6655563,2d01b3496fd22b1a61e6227c27250225b1186e5ebae7360b1fc5392c54617665726e53717561643032313038
0,87.9734033,Tavern Squad Adventurer #05079,Lute,12.5313283,Scared,9.3632959,None,1.1021713,None,7.6745971,Human,2.8352708,Wooden,18.3150183,Angry,7.6687117,Full Beard,12.9533679,None,1.0215548,A,2.894356,Orange,8.1037277,8,3.5100035,2d01b3496fd22b1a61e6227c27250225b1186e5ebae7360b1fc5392c54617665726e53717561643035303739
0,87.97039600000001,Tavern Squad Adventurer #02525,Warpick,14.4092219,Angry,5.7971014,None,1.1021713,None,7.6745971,Human,2.8352708,Traveller,12.0772947,Sad,9.569378,Imperial,17.4825175,None,1.0215548,A,2.894356,Red,9.596929,8,3.5100035,2d01b3496fd22b1a61e6227c27250225b1186e5ebae7360b1fc5392c54617665726e53717561643032353235
0,87.9700933,Tavern Squad Adventurer #09004,Bow,17.6678445,Drowsy,6.8917988,None,1.1021713,None,7.6745971,Human,2.8352708,Wizard,13.6239782,Normal,3.4940601,Imperial,17.4825175,None,1.0215548,B,3.0693677,Red,9.596929,8,3.5100035,2d01b3496fd22b1a61e6227c27250225b1186e5ebae7360b1fc5392c54617665726e53717561643039303034
0,87.9673178,Tavern Squad Adventurer #01589,Pickaxe,12.5786164,Normal,2.7624309,None,1.1021713,Long Hair,8.1632653,Dwarf,4.0666938,Royal Guard,16.3666121,Drowsy,9.3196645,Waves,18.2815356,None,1.0215548,C,3.0422878,Red,9.596929,9,1.6655563,2d01b3496fd22b1a61e6227c27250225b1186e5ebae7360b1fc5392c54617665726e53717561643031353839
0,87.95015070000002,Tavern Squad Adventurer #03076,Shield,12.9032258,Sad,7.6863951,None,1.1021713,Flame,16.6112957,Human,2.8352708,Explorer,11.3895216,Scared,11.0497238,Full Beard,12.9533679,None,1.0215548,A,2.894356,Gray,5.8377116,9,1.6655563,2d01b3496fd22b1a61e6227c27250225b1186e5ebae7360b1fc5392c54617665726e53717561643033303736
0,87.9485986,Tavern Squad Adventurer #03676,Sword,11.9617225,Normal,2.7624309,None,1.1021713,Ponytail,9.7847358,Elf,4.3572985,Wizard,13.6239782,Normal,3.4940601,Spiky,28.1690141,None,1.0215548,C,3.0422878,Purple,6.9637883,9,1.6655563,2d01b3496fd22b1a61e6227c27250225b1186e5ebae7360b1fc5392c54617665726e53717561643033363736
0,87.9482347,Tavern Squad Adventurer #03003,None,4.9925112,Drowsy,6.8917988,None,1.1021713,Apple,10.7526882,Elf,4.3572985,Wizard,13.6239782,Normal,3.4940601,Spiky,28.1690141,None,1.0215548,B,3.0693677,Purple,6.9637883,8,3.5100035,2d01b3496fd22b1a61e6227c27250225b1186e5ebae7360b1fc5392c54617665726e53717561643033303033
0,87.9470328,Tavern Squad Adventurer #09945,Lute,12.5313283,Crazy,15.5279503,None,1.1021713,Long Hair,8.1632653,Human,2.8352708,Bone,14.47178,Angry,7.6687117,Full Beard,12.9533679,None,1.0215548,C,3.0422878,Purple,6.9637883,9,1.6655563,2d01b3496fd22b1a61e6227c27250225b1186e5ebae7360b1fc5392c54617665726e53717561643039393435
